timestamp,open,high,low,close,volume
2020-06-23 00:00:00+00:00,86.0661,86.1643,84.3495,84.4394,1569532
2020-06-24 00:00:00+00:00,84.4394,86.1706,84.0172,84.6657,1476779
2020-06-25 00:00:00+00:00,84.6657,87.4574,84.2423,86.7026,753859
2020-06-26 00:00:00+00:00,86.7026,87.976,86.2691,86.9186,745701
2020-06-27 00:00:00+00:00,86.9186,87.3587,86.3377,86.7716,772411
2020-06-28 00:00:00+00:00,86.7716,87.8175,86.666,87.1521,1340518
2020-06-29 00:00:00+00:00,87.1521,88.9868,86.7163,88.884,670324
2020-06-30 00:00:00+00:00,88.884,89.2777,88.5948,89.1848,1153366
2020-07-01 00:00:00+00:00,89.1848,90.3384,88.6283,88.6445,1348157
2020-07-02 00:00:00+00:00,88.6445,91.5187,88.2349,90.1356,965318
2020-07-03 00:00:00+00:00,90.1356,90.8476,90.007,90.7251,1497842
2020-07-04 00:00:00+00:00,90.7251,92.9471,90.6482,92.8475,885393
2020-07-05 00:00:00+00:00,92.8475,93.4119,92.3832,93.1112,918014
2020-07-06 00:00:00+00:00,93.1112,93.889,90.9675,91.4246,676449
2020-07-07 00:00:00+00:00,91.4246,91.6902,89.1274,89.5753,1502110
2020-07-08 00:00:00+00:00,89.5753,92.3534,89.4942,91.8293,735939
2020-07-09 00:00:00+00:00,91.8293,94.7288,91.3701,94.2427,1150169
2020-07-10 00:00:00+00:00,94.2427,95.0491,93.5275,93.9975,971877
2020-07-11 00:00:00+00:00,93.9975,94.0746,93.2433,93.467,656316
2020-07-12 00:00:00+00:00,93.467,95.6256,92.9996,95.5469,783769
2020-07-13 00:00:00+00:00,95.5469,95.8025,93.7926,93.9816,1738719
2020-07-14 00:00:00+00:00,93.9816,94.2078,92.4436,92.7368,1084006
2020-07-15 00:00:00+00:00,92.7368,94.5295,92.5854,93.6443,667871
2020-07-16 00:00:00+00:00,93.6443,93.7039,92.771,93.0997,1129902
2020-07-17 00:00:00+00:00,93.0997,94.5378,92.9486,93.1007,943230
2020-07-18 00:00:00+00:00,93.1007,93.5996,92.7714,92.8809,3981340
2020-07-19 00:00:00+00:00,92.8809,93.7642,92.8198,93.3606,1120808
2020-07-20 00:00:00+00:00,93.3606,95.4525,92.8938,95.3609,858774
2020-07-21 00:00:00+00:00,95.3609,95.8427,95.0551,95.4989,1764754
2020-07-22 00:00:00+00:00,95.4989,96.6628,95.2785,96.4343,478828
2020-07-23 00:00:00+00:00,96.4343,96.7169,93.3525,93.522,1038449
2020-07-24 00:00:00+00:00,93.522,94.0707,92.9945,93.4619,2220587
2020-07-25 00:00:00+00:00,93.4619,93.5136,91.8337,92.2952,954584
2020-07-26 00:00:00+00:00,92.2952,92.6307,90.178,90.6311,499913
2020-07-27 00:00:00+00:00,90.6311,90.724,89.3436,89.453,853536
2020-07-28 00:00:00+00:00,89.453,89.7954,88.9116,89.0135,1789269
2020-07-29 00:00:00+00:00,89.0135,90.3979,88.6037,90.2528,1162331
2020-07-30 00:00:00+00:00,90.2528,90.5982,88.0402,88.4826,714950
2020-07-31 00:00:00+00:00,88.4826,88.9199,88.0402,88.531,760258
2020-08-01 00:00:00+00:00,88.531,89.2244,87.4586,87.8981,799411
2020-08-02 00:00:00+00:00,87.8981,88.5364,87.0374,87.4748,1155438
2020-08-03 00:00:00+00:00,87.4748,89.0428,87.0481,88.8082,1707924
2020-08-04 00:00:00+00:00,88.8082,89.8879,88.556,89.5358,1523437
2020-08-05 00:00:00+00:00,89.5358,91.5398,89.4059,91.3581,1200100
2020-08-06 00:00:00+00:00,91.3581,92.1658,90.6988,91.1546,587043
2020-08-07 00:00:00+00:00,91.1546,91.6234,90.1978,90.2159,587915
2020-08-08 00:00:00+00:00,90.2159,91.1368,89.4717,89.9213,1237757
2020-08-09 00:00:00+00:00,89.9213,91.711,89.7592,90.2569,583805
2020-08-10 00:00:00+00:00,90.2569,91.868,89.8056,90.5042,913724
2020-08-11 00:00:00+00:00,90.5042,90.5735,88.6065,89.0518,1129370
2020-08-12 00:00:00+00:00,89.0518,90.0391,88.9658,89.1805,634424
2020-08-13 00:00:00+00:00,89.1805,89.7355,89.1531,89.4942,663846
2020-08-14 00:00:00+00:00,89.4942,93.9392,89.0467,92.9464,963051
2020-08-15 00:00:00+00:00,92.9464,96.017,92.8825,95.6087,1223187
2020-08-16 00:00:00+00:00,95.6087,95.797,93.929,94.401,1528990
2020-08-17 00:00:00+00:00,94.401,95.1538,93.5495,94.0032,1274841
2020-08-18 00:00:00+00:00,94.0032,94.2211,91.5775,91.9702,1029901
2020-08-19 00:00:00+00:00,91.9702,92.4033,91.0581,91.1669,741947
2020-08-20 00:00:00+00:00,91.1669,92.6345,90.711,91.6075,651575
2020-08-21 00:00:00+00:00,91.6075,94.1464,91.1495,93.2877,815176
2020-08-22 00:00:00+00:00,93.2877,94.3007,92.1178,92.2811,1178184
2020-08-23 00:00:00+00:00,92.2811,93.5418,90.9311,91.3881,1144136
2020-08-24 00:00:00+00:00,91.3881,91.9531,88.0567,88.4992,431727
2020-08-25 00:00:00+00:00,88.4992,89.2155,87.8498,88.2912,730321
2020-08-26 00:00:00+00:00,88.2912,89.3457,86.4684,86.903,1618991
2020-08-27 00:00:00+00:00,86.903,87.3149,85.8894,86.2231,1032193
2020-08-28 00:00:00+00:00,86.2231,86.2518,84.6784,85.1039,567336
2020-08-29 00:00:00+00:00,85.1039,85.4238,84.713,84.9911,2565949
2020-08-30 00:00:00+00:00,84.9911,85.0808,82.5653,82.7867,988490
2020-08-31 00:00:00+00:00,82.7867,84.1727,80.587,80.9919,1166180
2020-09-01 00:00:00+00:00,80.9919,84.4136,80.8644,83.6278,1173288
2020-09-02 00:00:00+00:00,83.6278,83.9723,81.6253,82.0355,863261
2020-09-03 00:00:00+00:00,82.0355,82.202,80.6742,80.704,747494
2020-09-04 00:00:00+00:00,80.704,83.2869,80.4429,82.9658,2336537
2020-09-05 00:00:00+00:00,82.9658,87.6047,82.8405,86.6687,1493739
2020-09-06 00:00:00+00:00,86.6687,87.0354,84.8241,85.1663,1389265
2020-09-07 00:00:00+00:00,85.1663,85.3343,84.2811,84.7046,1259249
2020-09-08 00:00:00+00:00,84.7046,85.9512,84.2811,85.1471,669431
2020-09-09 00:00:00+00:00,85.1471,88.0207,84.8005,87.3916,1666977
2020-09-10 00:00:00+00:00,87.3916,87.5945,86.0234,86.115,713728
2020-09-11 00:00:00+00:00,86.115,86.468,85.3772,85.8062,1119984
2020-09-12 00:00:00+00:00,85.8062,87.8334,85.4386,86.8202,519050
2020-09-13 00:00:00+00:00,86.8202,88.3766,86.3861,87.3959,442045
2020-09-14 00:00:00+00:00,87.3959,88.1287,86.4772,86.9118,1135776
2020-09-15 00:00:00+00:00,86.9118,87.1587,86.3505,86.7451,723511
2020-09-16 00:00:00+00:00,86.7451,86.9927,84.5787,84.9819,451280
2020-09-17 00:00:00+00:00,84.9819,85.0166,84.2628,84.6862,1241405
2020-09-18 00:00:00+00:00,84.6862,84.984,84.0467,84.3559,2335048
2020-09-19 00:00:00+00:00,84.3559,84.6804,84.0934,84.6576,1743377
2020-09-20 00:00:00+00:00,84.6576,84.6645,83.5428,83.9626,902193
2020-09-21 00:00:00+00:00,83.9626,85.2192,83.9389,84.566,1003544
2020-09-22 00:00:00+00:00,84.566,86.4533,84.1432,85.868,1426298
2020-09-23 00:00:00+00:00,85.868,86.9857,85.4841,86.0759,1566512
2020-09-24 00:00:00+00:00,86.0759,87.2626,85.6832,86.5389,871609
2020-09-25 00:00:00+00:00,86.5389,86.9531,86.1062,86.6155,1013765
2020-09-26 00:00:00+00:00,86.6155,87.3456,86.1824,86.6232,1127774
2020-09-27 00:00:00+00:00,86.6232,87.2098,85.6126,85.6982,1248010
2020-09-28 00:00:00+00:00,85.6982,86.7716,85.6201,86.1135,948161
2020-09-29 00:00:00+00:00,86.1135,86.7084,85.9603,85.9955,953101
2020-09-30 00:00:00+00:00,85.9955,88.9598,85.7813,88.7461,1736607
2020-10-01 00:00:00+00:00,88.7461,92.623,88.6067,90.8734,1622241
2020-10-02 00:00:00+00:00,90.8734,92.3778,90.419,91.4089,1210416
2020-10-03 00:00:00+00:00,91.4089,91.5584,89.9246,90.3765,1989023
2020-10-04 00:00:00+00:00,90.3765,90.8651,88.4443,88.8887,856776
2020-10-05 00:00:00+00:00,88.8887,90.5497,88.7163,90.4991,1913989
2020-10-06 00:00:00+00:00,90.4991,90.9845,90.3996,90.8644,1242352
2020-10-07 00:00:00+00:00,90.8644,91.9573,90.7692,91.5292,3700287
2020-10-08 00:00:00+00:00,91.5292,91.7467,88.727,89.1729,620647
2020-10-09 00:00:00+00:00,89.1729,90.6731,89.1405,90.43,759012
2020-10-10 00:00:00+00:00,90.43,91.8472,90.2937,91.0565,1182368
2020-10-11 00:00:00+00:00,91.0565,92.6715,89.1124,89.5602,1172213
2020-10-12 00:00:00+00:00,89.5602,89.597,88.9227,88.9368,2181594
2020-10-13 00:00:00+00:00,88.9368,89.3694,88.4921,89.2971,765405
2020-10-14 00:00:00+00:00,89.2971,89.4872,89.1006,89.3752,1436152
2020-10-15 00:00:00+00:00,89.3752,89.5062,88.5472,88.9922,1591991
2020-10-16 00:00:00+00:00,88.9922,89.2128,88.4176,88.8619,1325592
2020-10-17 00:00:00+00:00,88.8619,90.6197,88.0918,88.5344,680860
2020-10-18 00:00:00+00:00,88.5344,88.9356,88.1638,88.745,1756114
2020-10-19 00:00:00+00:00,88.745,90.9856,88.3013,90.7336,1635143
2020-10-20 00:00:00+00:00,90.7336,91.1479,86.9486,87.3144,1271038
2020-10-21 00:00:00+00:00,87.3144,87.58,86.8933,87.0123,1085173
2020-10-22 00:00:00+00:00,87.0123,88.1678,86.5773,87.2506,1094659
2020-10-23 00:00:00+00:00,87.2506,88.0654,86.945,87.6465,968996
2020-10-24 00:00:00+00:00,87.6465,88.6167,87.1358,87.1666,1292158
2020-10-25 00:00:00+00:00,87.1666,87.4234,84.4826,84.9071,1012532
2020-10-26 00:00:00+00:00,84.9071,86.1299,84.4826,85.3333,712190
2020-10-27 00:00:00+00:00,85.3333,88.7701,84.9067,87.5809,657417
2020-10-28 00:00:00+00:00,87.5809,88.0757,85.2973,85.5963,740215
2020-10-29 00:00:00+00:00,85.5963,87.1878,85.1684,86.7202,1092920
2020-10-30 00:00:00+00:00,86.7202,87.7063,85.87,86.3015,989276
2020-10-31 00:00:00+00:00,86.3015,86.3629,85.7985,86.2297,1089956
2020-11-01 00:00:00+00:00,86.2297,86.3016,84.7424,84.886,1221800
2020-11-02 00:00:00+00:00,84.886,84.9958,84.0462,84.4686,778078
2020-11-03 00:00:00+00:00,84.4686,86.9166,84.3003,86.1394,1797261
2020-11-04 00:00:00+00:00,86.1394,87.2538,86.0135,86.9032,898450
2020-11-05 00:00:00+00:00,86.9032,90.6288,86.4687,89.1987,840826
2020-11-06 00:00:00+00:00,89.1987,90.8855,88.7528,90.796,1212828
2020-11-07 00:00:00+00:00,90.796,92.2939,90.3421,91.404,479695
2020-11-08 00:00:00+00:00,91.404,94.6357,90.947,93.8348,728904
2020-11-09 00:00:00+00:00,93.8348,94.5566,93.3656,94.463,1480573
2020-11-10 00:00:00+00:00,94.463,95.664,94.2636,95.6519,499090
2020-11-11 00:00:00+00:00,95.6519,95.7511,95.1778,95.2357,1563661
2020-11-12 00:00:00+00:00,95.2357,96.9127,95.0217,95.3391,1830254
2020-11-13 00:00:00+00:00,95.3391,95.5284,94.324,94.3552,862619
2020-11-14 00:00:00+00:00,94.3552,96.2432,94.0741,95.7746,1123810
2020-11-15 00:00:00+00:00,95.7746,96.5788,93.6344,94.105,1564607
2020-11-16 00:00:00+00:00,94.105,95.4868,93.9873,95.2241,829680
2020-11-17 00:00:00+00:00,95.2241,95.8346,94.4857,94.9605,1414973
2020-11-18 00:00:00+00:00,94.9605,97.2347,94.4857,96.652,764556
2020-11-19 00:00:00+00:00,96.652,99.3466,96.1688,97.7553,826099
2020-11-20 00:00:00+00:00,97.7553,100.5639,97.3408,100.4706,726342
2020-11-21 00:00:00+00:00,100.4706,102.9398,99.9682,101.5869,1146896
2020-11-22 00:00:00+00:00,101.5869,101.64,98.8726,99.2281,1589131
2020-11-23 00:00:00+00:00,99.2281,99.9415,98.6415,99.1372,929001
2020-11-24 00:00:00+00:00,99.1372,99.4637,97.1983,97.4181,601397
2020-11-25 00:00:00+00:00,97.4181,98.19,96.3069,96.6721,648507
2020-11-26 00:00:00+00:00,96.6721,99.7906,96.2414,98.8972,1170979
2020-11-27 00:00:00+00:00,98.8972,100.045,98.4027,99.8562,2091009
2020-11-28 00:00:00+00:00,99.8562,100.0929,98.4573,98.8235,1170569
2020-11-29 00:00:00+00:00,98.8235,99.0616,97.2529,97.3407,856622
2020-11-30 00:00:00+00:00,97.3407,97.8902,96.9235,97.3971,1358626
2020-12-01 00:00:00+00:00,97.3971,97.6131,95.2269,95.6442,908646
2020-12-02 00:00:00+00:00,95.6442,96.3089,94.6206,94.6945,859578
2020-12-03 00:00:00+00:00,94.6945,95.4637,94.221,95.147,681551
2020-12-04 00:00:00+00:00,95.147,97.2747,94.8504,96.8187,1756599
2020-12-05 00:00:00+00:00,96.8187,98.5002,96.3346,97.7154,362155
2020-12-06 00:00:00+00:00,97.7154,97.7802,94.239,94.4223,1375949
2020-12-07 00:00:00+00:00,94.4223,96.1622,94.4072,94.8627,830691
2020-12-08 00:00:00+00:00,94.8627,96.1168,94.3884,94.9735,848626
2020-12-09 00:00:00+00:00,94.9735,95.7699,94.4987,95.5734,1967819
2020-12-10 00:00:00+00:00,95.5734,98.6995,95.0955,97.9272,751524
2020-12-11 00:00:00+00:00,97.9272,98.8453,94.6407,94.9513,761833
2020-12-12 00:00:00+00:00,94.9513,95.034,93.8197,94.1213,949179
2020-12-13 00:00:00+00:00,94.1213,95.1596,93.6507,94.9676,1180029
